gridID,TreeFrac,CropFrac,ShrubFrac,HerbFrac
678,.0079,.8892,.0884,.0000
679,.0068,.8993,.0753,.0000
680,.0028,.8954,.0819,.0000
681,.0049,.8908,.0831,.0000
682,.0007,.9039,.0764,.0000
683,.0022,.9343,.0323,.0000
684,.0061,.9042,.0703,.0000
685,.0085,.8968,.0700,.0000
686,.0033,.8969,.0795,.0000
687,.0008,.8539,.1179,.0000
688,.0024,.8406,.1445,.0000
689,.0055,.8607,.1141,.0000
690,.0092,.8858,.0543,.0000
691,.0051,.7119,.1557,.0000
692,.0055,.8698,.0957,.0000
693,.0024,.8576,.1081,.0000
694,.0021,.8699,.0891,.0000
695,.0053,.9035,.0660,.0000
696,.0000,.8262,.0727,.0168
697,.0000,.8059,.1025,.0072
698,.0011,.9805,.0012,.0000
699,.0009,.7599,.1398,.0045
700,.0016,.0837,.0798,.0717
701,.0000,.0000,.0000,.0000
702,.0145,.0000,.0585,.0000
703,.0087,.5471,.2107,.0459
704,.0012,.7717,.1826,.0000
705,.0048,.9404,.0339,.0000
706,.0071,.8348,.1183,.0000
707,.0072,.8607,.0821,.0000
708,.0036,.7331,.1799,.0000
709,.0084,.8115,.0960,.0000
710,.0181,.6633,.2512,.0000
711,.0094,.7243,.2164,.0000
712,.0061,.9742,.0023,.0000
713,.0109,.9838,.0034,.0000
714,.0154,.9184,.0549,.0000
715,.0162,.8665,.0767,.0000
716,.0255,.7569,.1496,.0000
717,.0134,.8367,.0898,.0000
718,.0238,.9169,.0340,.0000
719,.0214,.9492,.0243,.0000
720,.0285,.9017,.0532,.0000
721,.0139,.8962,.0506,.0000
722,.0261,.7764,.0680,.0471
723,.0069,.6733,.1063,.0597
724,.0057,.7780,.0197,.0752
725,.0047,.8314,.0515,.0123
726,.0058,.8752,.0133,.0023
727,.0081,.8232,.1096,.0000
728,.0096,.8804,.0679,.0000
729,.0134,.9223,.0299,.0000
730,.0135,.9287,.0211,.0000
731,.0111,.9798,.0010,.0000
732,.0137,.9724,.0035,.0000
733,.0137,.9786,.0006,.0000
734,.0072,.8892,.0660,.0000
735,.0094,.8553,.1118,.0000
736,.0044,.8541,.1226,.0000
737,.0082,.8554,.0854,.0000
738,.0154,.9283,.0396,.0000
739,.0131,.9550,.0165,.0000
740,.0216,.9122,.0407,.0000
741,.0125,.9008,.0162,.0000
742,.0183,.8457,.0544,.0000
743,.0023,.8147,.0428,.0010
744,.0046,.8959,.0166,.0038
745,.0124,.9438,.0069,.0000
746,.0215,.9195,.0008,.0031
747,.0072,.5299,.0895,.0716
748,.0030,.4085,.1227,.1052
749,.0059,.6855,.0631,.0448
750,.0190,.8246,.0468,.0072
751,.0265,.7284,.1447,.0000
752,.0197,.7571,.1090,.0000
753,.0206,.8348,.0823,.0000
754,.0529,.4005,.3328,.0788
755,.0415,.5128,.1895,.1677
756,.0275,.5540,.1923,.1357
757,.0198,.6182,.2193,.0627
758,.0174,.7269,.1859,.0000
759,.0257,.5842,.2339,.0632
760,.0262,.6373,.2757,.0000
761,.0209,.5895,.3577,.0000
762,.0194,.5214,.4390,.0000
763,.0108,.3126,.6364,.0000
764,.0357,.5069,.4029,.0000
765,.0121,.3984,.5574,.0000
